"Data","À vista R$","À vista US$","inx"
"10/05/2006","237.01","115.05","2405"
"11/05/2006","229.41","109.19","2406"
"12/05/2006","229.48","107.03","2407"
"15/05/2006","231.11","105.72","2408"
"16/05/2006","231.11","108.2","2409"
"17/05/2006","229.56","104.16","2410"
"18/05/2006","232.56","106.92","2411"
"19/05/2006","232.1","105.12","2412"
"22/05/2006","232.04","101.37","2413"
"23/05/2006","235.46","102.69","2414"
"24/05/2006","237.7","99.04","2415"
"25/05/2006","231.95","101.11","2416"
"26/05/2006","231.09","103.16","2417"
"29/05/2006","232.4","102.15","2418"
"30/05/2006","234.1","101.34","2419"
"31/05/2006","235.18","101.24","2420"
"01/06/2006","236.71","105.06","2421"
"02/06/2006","238.74","104.85","2422"
"05/06/2006","230.97","102.61","2423"
"06/06/2006","227.4","100.75","2424"
"07/06/2006","227.43","101.53","2425"
"08/06/2006","228.52","100.58","2426"
"09/06/2006","227.81","100.75","2427"
"12/06/2006","228.05","99.59","2428"
"13/06/2006","228.55","99.24","2429"
"14/06/2006","228.57","100.16","2430"
"16/06/2006","225.61","100.49","2431"
"19/06/2006","219.55","97.45","2432"
"20/06/2006","219.15","97.57","2433"
"21/06/2006","218.16","97.74","2434"
"22/06/2006","219.09","97.63","2435"
"23/06/2006","218.07","97.79","2436"
"26/06/2006","217.47","97.48","2437"
"27/06/2006","218.26","97.53","2438"
"28/06/2006","218.92","98.61","2439"
"29/06/2006","217.88","100.27","2440"
"30/06/2006","218.57","100.96","2441"
"03/07/2006","221.87","101.77","2442"
"04/07/2006","221.41","102.08","2443"
"05/07/2006","220.63","100.29","2444"
"06/07/2006","221.89","102.02","2445"
"07/07/2006","219.02","100.38","2446"
"10/07/2006","220.96","101.36","2447"
"11/07/2006","219.16","100.3","2448"
"12/07/2006","220.71","100.32","2449"
"13/07/2006","221.78","99.9","2450"
"14/07/2006","218.57","98.77","2451"
"17/07/2006","217.1","98.46","2452"
"18/07/2006","216.94","98.93","2453"
"19/07/2006","217.05","99.7","2454"
"20/07/2006","214.98","98.03","2455"
"21/07/2006","214.42","97.51","2456"
"24/07/2006","213.24","97.28","2457"
"25/07/2006","214.6","97.41","2458"
"26/07/2006","214.36","97.88","2459"
"27/07/2006","214.8","98.04","2460"
"28/07/2006","218.48","100.5","2461"
"31/07/2006","219.38","100.82","2462"
"01/08/2006","216.76","98.93","2463"
"02/08/2006","225.18","103.25","2464"
"03/08/2006","230.36","105.82","2465"
"04/08/2006","228.06","104.42","2466"
"07/08/2006","235.21","107.65","2467"
"08/08/2006","234.16","107.51","2468"
"09/08/2006","240.37","110.87","2469"
"10/08/2006","235.28","108.92","2470"
"11/08/2006","232.07","107.19","2471"
"14/08/2006","225.99","104.53","2472"
"15/08/2006","228.12","106.55","2473"
"16/08/2006","233.82","109.36","2474"
"17/08/2006","229.98","107.42","2475"
"18/08/2006","230.53","107.37","2476"
"21/08/2006","239.51","112.34","2477"
"22/08/2006","244.09","114.17","2478"
"23/08/2006","239.83","111.45","2479"
"24/08/2006","239.55","111.21","2480"
"25/08/2006","238.2","110.43","2481"
"28/08/2006","230.76","107.83","2482"
"29/08/2006","231.69","108.37","2483"
"30/08/2006","232.34","108.67","2484"
"31/08/2006","233.08","108.66","2485"
"01/09/2006","233.03","108.95","2486"
"04/09/2006","232.27","109.35","2487"
"05/09/2006","240.45","112.78","2488"
"06/09/2006","240.97","111.97","2489"
"08/09/2006","229.91","106.49","2490"
"11/09/2006","229.57","105.5","2491"
"12/09/2006","228.32","105.32","2492"
"13/09/2006","230.99","107.04","2493"
"14/09/2006","228.51","105.65","2494"
"15/09/2006","227.92","105.91","2495"
"18/09/2006","226.59","105.54","2496"
"19/09/2006","228.53","105.65","2497"
"20/09/2006","228.34","104.89","2498"
"21/09/2006","235.14","106.45","2499"
"22/09/2006","237.79","107.75","2500"
"25/09/2006","238.91","107.67","2501"
"26/09/2006","237.1","108.12","2502"
"27/09/2006","237.52","108.61","2503"
"28/09/2006","239.8","110.4","2504"
"29/09/2006","237.78","109.53","2505"
"02/10/2006","228.99","106.11","2506"
"03/10/2006","232.83","107.1","2507"
"04/10/2006","233.84","108.16","2508"
"05/10/2006","234.45","108.59","2509"
"06/10/2006","232.58","107.53","2510"
"09/10/2006","232.88","108.01","2511"
"10/10/2006","231.04","107.31","2512"
"11/10/2006","232.54","107.76","2513"
"13/10/2006","231.36","108.26","2514"
"16/10/2006","228.88","107.46","2515"
"17/10/2006","231.3","108.49","2516"
"18/10/2006","230.56","107.84","2517"
"19/10/2006","230.22","107.53","2518"
"20/10/2006","230.88","107.84","2519"
"23/10/2006","240.75","112.61","2520"
"24/10/2006","241.69","112.41","2521"
"25/10/2006","241.55","112.56","2522"
"26/10/2006","242.43","113.39","2523"
"27/10/2006","242.89","113.82","2524"
"30/10/2006","243.1","113.07","2525"
"31/10/2006","242.78","113.29","2526"
"01/11/2006","244.58","114.08","2527"
"03/11/2006","256.23","119.73","2528"
"06/11/2006","257.67","120.58","2529"
"07/11/2006","258.4","120.86","2530"
"08/11/2006","261.8","122.05","2531"
"09/11/2006","267.92","125.14","2532"
"10/11/2006","265.19","123.23","2533"
"13/11/2006","265.34","122.33","2534"
"14/11/2006","268.04","124.73","2535"
"16/11/2006","273.82","127.12","2536"
"17/11/2006","262.38","121.47","2537"
"20/11/2006","271.32","125.2","2538"
"21/11/2006","273.28","126.34","2539"
"22/11/2006","272.87","125.98","2540"
"23/11/2006","273.61","126.2","2541"
"24/11/2006","273.71","126.14","2542"
"27/11/2006","279.39","127.52","2543"
"28/11/2006","285.54","130.5","2544"
"29/11/2006","284.78","131.29","2545"
"30/11/2006","286.74","132.51","2546"
"01/12/2006","289.46","133.52","2547"
"04/12/2006","286.75","132.51","2548"
"05/12/2006","289.82","134.67","2549"
"06/12/2006","288.27","134.33","2550"
"07/12/2006","288.54","134.64","2551"
"08/12/2006","290.35","135.68","2552"
"11/12/2006","295.14","138.05","2553"
"12/12/2006","293.38","136.33","2554"
"13/12/2006","295.82","137.85","2555"
"14/12/2006","295.04","137.35","2556"
"15/12/2006","290.53","135.32","2557"
"18/12/2006","290.69","135.27","2558"
"19/12/2006","287.68","133.56","2559"
"20/12/2006","293.2","135.87","2560"
"21/12/2006","290.11","134.5","2561"
"22/12/2006","290.32","135.22","2562"
"26/12/2006","293.34","136.82","2563"
"27/12/2006","293.46","136.75","2564"
"28/12/2006","293.8","137.55","2565"
"02/01/2007","292.21","137.12","2566"
"03/01/2007","287.95","134.55","2567"
"04/01/2007","291.39","135.91","2568"
"05/01/2007","282.56","131.3","2569"
"08/01/2007","281.01","130.64","2570"
"09/01/2007","282.39","131.35","2571"
"10/01/2007","283.28","131.82","2572"
"11/01/2007","282.67","131.78","2573"
"12/01/2007","282.05","131.74","2574"
"15/01/2007","282.68","132.09","2575"
"16/01/2007","285.05","133.2","2576"
"17/01/2007","283.82","133","2577"
"18/01/2007","282.37","132.26","2578"
"19/01/2007","281.16","131.94","2579"
"22/01/2007","279.65","130.92","2580"
"23/01/2007","276.38","129.57","2581"
"24/01/2007","278.88","130.99","2582"
"25/01/2007","276.64","129.63","2583"
"26/01/2007","275.1","128.67","2584"
"29/01/2007","276.27","129.4","2585"
"30/01/2007","275.22","129.18","2586"
"31/01/2007","277.16","130.49","2587"
"01/02/2007","274.17","130.43","2588"
"02/02/2007","273.98","130.15","2589"
"05/02/2007","270.58","129.22","2590"
"06/02/2007","270.35","129.6","2591"
"07/02/2007","271.49","129.65","2592"
"08/02/2007","268.07","128.08","2593"
"09/02/2007","268.56","127.4","2594"
"12/02/2007","267.86","126.71","2595"
"13/02/2007","264.99","125.71","2596"
"14/02/2007","266.75","127.51","2597"
"15/02/2007","265.21","126.71","2598"
"16/02/2007","264.3","126.28","2599"
"21/02/2007","261.36","125.84","2600"
"22/02/2007","267.34","128.4","2601"
"23/02/2007","265.85","127.26","2602"
"26/02/2007","264.97","127.15","2603"
"27/02/2007","266.21","125.57","2604"
"28/02/2007","265.82","125.33","2605"
"01/03/2007","263.6","124.4","2606"
"02/03/2007","260.96","122.4","2607"
"05/03/2007","258.28","120.98","2608"
"06/03/2007","258.71","122.2","2609"
"07/03/2007","257.28","121.76","2610"
"08/03/2007","257.04","121.99","2611"
"09/03/2007","254.93","121.45","2612"
"12/03/2007","254.59","121.93","2613"
"13/03/2007","251.21","119.4","2614"
"14/03/2007","249.85","119.15","2615"
"15/03/2007","250.31","119.77","2616"
"16/03/2007","249.9","119.4","2617"
"19/03/2007","250.06","120.28","2618"
"20/03/2007","247.01","118.93","2619"
"21/03/2007","251.36","122.02","2620"
"22/03/2007","248","120.33","2621"
"23/03/2007","252.51","122.46","2622"
"26/03/2007","253.78","123.19","2623"
"27/03/2007","249.7","121.04","2624"
"28/03/2007","249.29","120.49","2625"
"29/03/2007","246.9","120.79","2626"
"30/03/2007","244.47","118.62","2627"
"02/04/2007","239.1","116.75","2628"
"03/04/2007","246.54","121.03","2629"
"04/04/2007","245.08","120.49","2630"
"05/04/2007","246.2","121.16","2631"
"09/04/2007","240.96","118.99","2632"
"10/04/2007","241.18","118.92","2633"
"11/04/2007","241.56","118.53","2634"
"12/04/2007","250.13","122.97","2635"
"13/04/2007","244.01","120.74","2636"
"16/04/2007","236.6","116.15","2637"
"17/04/2007","241.13","118.43","2638"
"18/04/2007","240.04","118.07","2639"
"19/04/2007","239.2","117.89","2640"
"20/04/2007","237.09","116.96","2641"
"23/04/2007","237.52","116.66","2642"
"24/04/2007","233.31","114.65","2643"
"25/04/2007","231.52","114.56","2644"
"26/04/2007","230.87","113.9","2645"
"27/04/2007","228.63","112.51","2646"
"30/04/2007","226.84","111.42","2647"
"02/05/2007","225.74","111.53","2648"
"03/05/2007","225.34","111.17","2649"
"04/05/2007","227.51","111.8","2650"
"07/05/2007","225.5","111.58","2651"
"08/05/2007","225.42","111.48","2652"
"09/05/2007","228.02","112.94","2653"
"10/05/2007","228.33","112.87","2654"
"11/05/2007","226.21","112.09","2655"
"14/05/2007","229.49","114.23","2656"
"15/05/2007","227.77","114.92","2657"
"16/05/2007","230.74","118.15","2658"
"17/05/2007","237.05","121.44","2659"
"18/05/2007","235.82","120.26","2660"
"21/05/2007","236.75","122.1","2661"
"22/05/2007","236.05","121.43","2662"
"23/05/2007","237.28","121.62","2663"
"24/05/2007","241","122.34","2664"
"25/05/2007","238.71","122.29","2665"
"28/05/2007","238.64","122.82","2666"
"29/05/2007","235.13","120.58","2667"
"30/05/2007","236.44","121.75","2668"
"31/05/2007","235.38","122.21","2669"
"01/06/2007","243.81","127.99","2670"
"04/06/2007","239.13","124.03","2671"
"05/06/2007","244.26","125.58","2672"
"06/06/2007","243.73","124.86","2673"
"08/06/2007","239.49","121.88","2674"
"11/06/2007","243.66","125.56","2675"
"12/06/2007","240.25","123.46","2676"
"13/06/2007","244.06","125.48","2677"
"14/06/2007","242.52","125.85","2678"
"15/06/2007","242.63","126.83","2679"
"18/06/2007","240.83","126.35","2680"
"19/06/2007","238.79","125.35","2681"
"20/06/2007","243.48","126.22","2682"
"21/06/2007","239.69","125.03","2683"
"22/06/2007","241.39","124.24","2684"
"25/06/2007","232.34","119.09","2685"
"26/06/2007","236.57","121.13","2686"
"27/06/2007","239.17","123.1","2687"
"28/06/2007","239.27","124.49","2688"
"29/06/2007","240.86","124.8","2689"
"02/07/2007","239.41","125.02","2690"
"03/07/2007","238.04","124.57","2691"
"04/07/2007","239.33","125.3","2692"
"05/07/2007","240.03","125.41","2693"
"06/07/2007","237.77","124.94","2694"
"09/07/2007","233.72","123.08","2695"
"10/07/2007","240.68","127.14","2696"
"11/07/2007","237.93","125.76","2697"
"12/07/2007","238.14","127.08","2698"
"13/07/2007","234.53","125.96","2699"
"16/07/2007","238.01","127.21","2700"
"17/07/2007","237.71","127.8","2701"
"18/07/2007","239.5","128.76","2702"
"19/07/2007","240.42","129.68","2703"
"20/07/2007","239.19","128.87","2704"
"23/07/2007","237.09","128.71","2705"
"24/07/2007","241.5","129.77","2706"
"25/07/2007","239.88","128.49","2707"
"26/07/2007","236.96","122.9","2708"
"27/07/2007","240.62","127.04","2709"
"30/07/2007","238.95","127.44","2710"
"31/07/2007","240.48","127.78","2711"
"01/08/2007","239.73","126.71","2712"
"02/08/2007","243.45","129.84","2713"
"03/08/2007","245.53","129.23","2714"
"06/08/2007","249.22","130.76","2715"
"07/08/2007","247.21","129.63","2716"
"08/08/2007","250.94","133.06","2717"
"09/08/2007","253.55","131.65","2718"
"10/08/2007","256.72","131.52","2719"
"13/08/2007","259.2","133.4","2720"
"14/08/2007","260.24","131.1","2721"
"15/08/2007","261.33","128.67","2722"
"16/08/2007","260.02","124.29","2723"
"17/08/2007","261.11","128.95","2724"
"20/08/2007","261.71","128.99","2725"
"21/08/2007","262.32","128.97","2726"
"22/08/2007","261.87","130.22","2727"
"23/08/2007","261.41","131.49","2728"
"24/08/2007","258.3","133.01","2729"
"27/08/2007","251.49","128.9","2730"
"28/08/2007","253.8","126.71","2731"
"29/08/2007","251.2","127.77","2732"
"30/08/2007","252.12","127.72","2733"
"31/08/2007","252.06","128.41","2734"
"03/09/2007","251.19","128.55","2735"
"04/09/2007","254.51","130.58","2736"
"05/09/2007","251.71","127.83","2737"
"06/09/2007","251.94","128.54","2738"
"10/09/2007","258.33","132.75","2739"
"11/09/2007","254.98","132.46","2740"
"12/09/2007","252.69","132.37","2741"
"13/09/2007","250.1","131.36","2742"
"14/09/2007","253.01","133.09","2743"
"17/09/2007","262.85","136.9","2744"
"18/09/2007","266.42","141.94","2745"
"19/09/2007","266.47","142.58","2746"
"20/09/2007","267.21","141.98","2747"
"21/09/2007","262.61","140.58","2748"
"24/09/2007","268.49","143.5","2749"
"25/09/2007","269.38","144.83","2750"
"26/09/2007","259.91","140.72","2751"
"27/09/2007","261.75","142.03","2752"
"28/09/2007","260.25","141.9","2753"
"01/10/2007","269.87","149.1","2754"
"02/10/2007","268.43","147.08","2755"
"03/10/2007","270.78","147.24","2756"
"04/10/2007","269.25","147.54","2757"
"05/10/2007","269.48","149.38","2758"
"08/10/2007","271.44","149.31","2759"
"09/10/2007","262.23","145.44","2760"
"10/10/2007","262.17","145.25","2761"
"11/10/2007","269.67","149.32","2762"
"15/10/2007","255.68","140.87","2763"
"16/10/2007","254.63","140.29","2764"
"17/10/2007","256.25","140.72","2765"
"18/10/2007","249.69","139.81","2766"
"19/10/2007","249.3","138.04","2767"
"22/10/2007","247.84","136.32","2768"
"23/10/2007","247.24","137.51","2769"
"24/10/2007","246.13","136.13","2770"
"25/10/2007","241.96","134.87","2771"
"26/10/2007","242.37","137.01","2772"
"29/10/2007","243.3","138.47","2773"
"30/10/2007","240.95","137.53","2774"
"31/10/2007","239.75","138.1","2775"
"01/11/2007","244.55","139.9","2776"
"05/11/2007","238.91","136.6","2777"
"06/11/2007","240.09","138.3","2778"
"07/11/2007","244.12","140.3","2779"
"08/11/2007","244.38","140.05","2780"
"09/11/2007","244.47","140.02","2781"
"12/11/2007","243.45","137","2782"
"13/11/2007","245.14","138.73","2783"
"14/11/2007","246.72","142.28","2784"
"16/11/2007","247.23","141.52","2785"
"19/11/2007","242.36","137.16","2786"
"20/11/2007","245.38","139.26","2787"
"21/11/2007","245.61","138.29","2788"
"22/11/2007","245.69","138.03","2789"
"23/11/2007","246.53","136.66","2790"
"26/11/2007","247.34","135.6","2791"
"27/11/2007","247.38","134.74","2792"
"28/11/2007","252.48","140.73","2793"
"29/11/2007","251.42","140.15","2794"
"30/11/2007","253.16","141.19","2795"
"03/12/2007","253.65","141.39","2796"
"04/12/2007","258.21","142.74","2797"
"05/12/2007","260.93","145.2","2798"
"06/12/2007","253.84","142.93","2799"
"07/12/2007","257.25","146.25","2800"
"10/12/2007","258.2","146.2","2801"
"11/12/2007","260.48","148.17","2802"
"12/12/2007","263.05","148.36","2803"
"13/12/2007","261.07","146.42","2804"
"14/12/2007","262.1","145.86","2805"
"17/12/2007","264.49","145.88","2806"
"18/12/2007","266.26","146.78","2807"
"19/12/2007","268.95","149.33","2808"
"20/12/2007","267.85","148.39","2809"
"21/12/2007","265.87","148.2","2810"
"26/12/2007","258.34","145.79","2811"
"27/12/2007","260.98","148.2","2812"
"28/12/2007","261.51","147.33","2813"
"02/01/2008","261.25","147.43","2814"
"03/01/2008","265.92","151.78","2815"
"04/01/2008","261.55","149.03","2816"
"07/01/2008","261.63","148.32","2817"
"08/01/2008","268.48","152.46","2818"
"09/01/2008","267.72","151.42","2819"
"10/01/2008","269.7","153.5","2820"
"11/01/2008","269.88","154.48","2821"
"14/01/2008","269.24","155.27","2822"
"15/01/2008","269.31","153.72","2823"
"16/01/2008","267.54","150.9","2824"
"17/01/2008","268.25","150.11","2825"
"18/01/2008","268.64","150.5","2826"
"21/01/2008","267.23","146.03","2827"
"22/01/2008","269.63","150.46","2828"
"23/01/2008","268.11","146.91","2829"
"24/01/2008","269.38","151","2830"
"25/01/2008","268.61","150.31","2831"
"28/01/2008","269.3","150.95","2832"
"29/01/2008","268.51","150.76","2833"
"30/01/2008","271.65","152.61","2834"
"31/01/2008","270.92","154.02","2835"
"01/02/2008","271.41","155.45","2836"
"06/02/2008","272.67","155.54","2837"
"07/02/2008","274.51","156.15","2838"
"08/02/2008","279.57","158.04","2839"
"11/02/2008","280.36","159.57","2840"
"12/02/2008","280.12","160.07","2841"
"13/02/2008","282.05","161.82","2842"
"14/02/2008","288.44","164.82","2843"
"15/02/2008","287.54","163.93","2844"
"18/02/2008","281.67","162.25","2845"
"19/02/2008","290.12","167.41","2846"
"20/02/2008","287.43","166.72","2847"
"21/02/2008","289.28","169.07","2848"
"22/02/2008","293.17","171.64","2849"
"25/02/2008","294.97","172.9","2850"
"26/02/2008","288.34","171.22","2851"
"27/02/2008","291.05","174.18","2852"
"28/02/2008","294.32","176.34","2853"
"29/02/2008","291.51","172.39","2854"
"03/03/2008","291.79","174.62","2855"
"04/03/2008","287.13","170.3","2856"
"05/03/2008","283","169.26","2857"
"06/03/2008","268.03","159.54","2858"
"07/03/2008","266.96","158.53","2859"
"10/03/2008","265.32","155.52","2860"
"11/03/2008","269.09","159.7","2861"
"12/03/2008","273.88","163.61","2862"
"13/03/2008","280.76","165.83","2863"
"14/03/2008","269.56","157.27","2864"
"17/03/2008","249.03","144.53","2865"
"18/03/2008","254.17","150.57","2866"
"19/03/2008","244.9","142.3","2867"
"20/03/2008","242.73","140.14","2868"
"24/03/2008","247.36","141.59","2869"
"25/03/2008","255.59","147.57","2870"
"26/03/2008","256.34","148.61","2871"
"27/03/2008","258.13","148.61","2872"
"28/03/2008","252.23","144.63","2873"
"31/03/2008","249.69","142.43","2874"
"01/04/2008","252.01","144.42","2875"
"02/04/2008","255.47","147.93","2876"
"03/04/2008","257.19","149.79","2877"
"04/04/2008","254.57","148.96","2878"
"07/04/2008","256.52","150.54","2879"
"08/04/2008","254.72","150.36","2880"
"09/04/2008","265.05","156.93","2881"
"10/04/2008","251.94","149.52","2882"
"11/04/2008","250.79","148.39","2883"
"14/04/2008","256.24","151.89","2884"
"15/04/2008","260.4","154.72","2885"
"16/04/2008","258.47","155.33","2886"
"17/04/2008","265.92","160.39","2887"
"18/04/2008","256.19","153.5","2888"
"22/04/2008","258.86","155.84","2889"
"23/04/2008","257.26","155.16","2890"
"24/04/2008","252.36","151.11","2891"
"25/04/2008","252.63","151.55","2892"
"28/04/2008","254.91","151.01","2893"
"29/04/2008","256.58","150.4","2894"
"30/04/2008","255.26","153.49","2895"
"02/05/2008","247.22","149.83","2896"
"05/05/2008","253.74","153.14","2897"
"06/05/2008","253.7","152.83","2898"
"07/05/2008","250.67","148.33","2899"
"08/05/2008","254.02","150.04","2900"
"09/05/2008","257.7","152.85","2901"
"12/05/2008","258.31","155.14","2902"
"13/05/2008","256.33","154.69","2903"
"14/05/2008","259.7","156.07","2904"
"15/05/2008","258.47","156.18","2905"
"16/05/2008","259.25","157.98","2906"
"19/05/2008","254.84","154.54","2907"
